userId,movieId,rating,timestamp,name
4,1198,3.0,964538728,Charles
4,1199,2.0,945078967,Charles
4,1203,5.0,945174025,Charles
4,1211,1.0,964539205,Charles
4,1213,4.0,945079729,Charles
4,1219,4.0,964539961,Charles
4,1225,4.0,964539326,Charles
4,1250,5.0,945174008,Charles
4,1259,4.0,964538728,Charles
4,1265,4.0,964622684,Charles
4,1266,4.0,986849037,Charles
4,1279,2.0,986934832,Charles
4,1282,5.0,945079653,Charles
4,1283,5.0,945078690,Charles
4,1288,4.0,945079653,Charles
4,1291,4.0,964538763,Charles
4,1304,3.0,945078467,Charles
4,1391,1.0,945173766,Charles
4,1449,5.0,945079767,Charles
4,1466,4.0,945173492,Charles
4,1500,4.0,964622830,Charles
4,1517,4.0,945079790,Charles
4,1580,3.0,986935244,Charles
4,1597,1.0,945079906,Charles
4,1617,2.0,945079837,Charles
4,1641,4.0,964622758,Charles
4,1704,1.0,945629015,Charles
4,1719,4.0,945079956,Charles
4,1732,4.0,945079889,Charles
4,1733,5.0,945079143,Charles
4,1734,3.0,964539357,Charles
4,1834,5.0,945174134,Charles
4,1860,2.0,986849001,Charles
4,1883,4.0,964622642,Charles
4,1885,3.0,964622617,Charles
4,1892,2.0,964539431,Charles
4,1895,4.0,945629179,Charles
4,1907,3.0,964540505,Charles
4,1914,4.0,964622714,Charles
4,1916,1.0,986934786,Charles
4,1923,3.0,986934870,Charles
4,1947,5.0,945079653,Charles
4,1966,2.0,964622684,Charles
4,1967,5.0,945078967,Charles
4,1968,4.0,986934786,Charles
4,2019,2.0,945078690,Charles
4,2076,4.0,945079052,Charles
4,2078,5.0,945079521,Charles
4,2109,4.0,986935016,Charles
4,2145,3.0,986935328,Charles
4,2150,5.0,986934738,Charles
4,2174,5.0,964539855,Charles
4,2186,5.0,945174008,Charles
4,2203,4.0,945079729,Charles
4,2204,5.0,964540008,Charles
4,2282,1.0,945629238,Charles
4,2324,1.0,964622590,Charles
4,2336,2.0,964538964,Charles
4,2351,4.0,945078467,Charles
4,2359,4.0,964622590,Charles
4,2390,5.0,945079164,Charles
4,2395,3.0,964623306,Charles
4,2406,4.0,986935302,Charles
4,2467,4.0,945079858,Charles
4,2571,1.0,945173385,Charles
4,2583,5.0,945078863,Charles
4,2599,5.0,964622684,Charles
4,2628,1.0,986848894,Charles
4,2683,4.0,945079790,Charles
4,2692,5.0,945079013,Charles
4,2712,2.0,945078542,Charles
4,2762,4.0,964539986,Charles
4,2763,1.0,964778621,Charles
4,2770,2.0,945173553,Charles
4,2791,5.0,964539628,Charles
4,2843,5.0,945078814,Charles
4,2858,5.0,964539140,Charles
4,2874,4.0,986935016,Charles
4,2921,4.0,945078708,Charles
4,2926,5.0,986934870,Charles
4,2959,2.0,945078528,Charles
4,2973,2.0,945078946,Charles
4,2997,4.0,986848610,Charles
4,3033,4.0,986936200,Charles
4,3044,5.0,945079920,Charles
4,3060,4.0,986934884,Charles
4,3079,3.0,964778197,Charles
4,3083,5.0,964622487,Charles
4,3160,4.0,964539121,Charles
4,3175,1.0,964538930,Charles
4,3176,4.0,964539771,Charles
4,3204,4.0,964539828,Charles
4,3255,4.0,964623306,Charles
4,3317,4.0,986934498,Charles
4,3358,3.0,964622758,Charles
4,3365,5.0,964538329,Charles
4,3386,4.0,964539395,Charles
4,3408,4.0,986849238,Charles
4,3481,2.0,964538243,Charles
4,3489,1.0,986848908,Charles
4,3508,5.0,964538351,Charles
4,3538,2.0,986849212,Charles
4,3591,1.0,986935199,Charles
4,3788,3.0,964539085,Charles
4,3809,3.0,986936207,Charles
4,3851,5.0,986849180,Charles
4,3897,4.0,986934465,Charles
4,3911,3.0,986849149,Charles
4,3967,4.0,986849164,Charles
4,3996,4.0,986849130,Charles
4,4002,3.0,986934819,Charles
4,4014,1.0,986849254,Charles
4,4020,3.0,986848856,Charles
4,4021,4.0,986849180,Charles
4,4027,3.0,986849201,Charles
4,4029,3.0,986849226,Charles
4,4033,4.0,986849149,Charles
4,4034,5.0,986848753,Charles
4,4074,3.0,986848665,Charles
4,4121,4.0,986934901,Charles
4,4144,3.0,986848685,Charles
4,4166,3.0,986848700,Charles
4,4226,2.0,1007569424,Charles
4,4239,5.0,986848685,Charles
4,4246,4.0,1007574542,Charles
4,4252,3.0,1007569465,Charles
4,4260,2.0,1007569424,Charles
4,4273,4.0,1007574470,Charles
4,4308,1.0,1007569465,Charles
4,4347,4.0,1007569586,Charles
4,4381,3.0,1007574509,Charles
4,4641,1.0,1007569586,Charles
4,4741,3.0,1007574532,Charles
4,4765,5.0,1007569445,Charles
4,4881,3.0,1007569445,Charles
4,4896,4.0,1007574532,Charles
4,4902,4.0,1007569465,Charles
4,4967,5.0,1007569424,Charles
5,1,4.0,847434962,George
5,21,4.0,847435238,George
5,34,4.0,847434881,George
5,36,4.0,847435292,George
5,39,3.0,847434961,George
5,50,4.0,847434881,George
5,58,5.0,847435238,George
5,110,4.0,847434880,George
5,150,3.0,847434748,George
5,153,3.0,847434802,George
5,232,4.0,847435292,George
5,247,5.0,847435337,George
5,253,3.0,847435292,George
5,261,4.0,847435238,George
5,265,3.0,847435129,George
5,266,1.0,847435311,George
5,290,5.0,847435311,George
5,296,5.0,847434748,George
5,300,3.0,847435337,George
5,316,2.0,847434832,George
5,318,3.0,847434880,George
5,344,3.0,847434802,George
5,349,3.0,847434832,George
5,357,2.0,847435238,George
5,364,3.0,847434882,George
5,367,4.0,847435129,George
5,380,2.0,847434748,George
5,410,3.0,847435292,George
5,457,4.0,847434801,George
5,474,4.0,847435337,George
5,475,5.0,847435311,George
5,515,3.0,847435129,George
5,527,5.0,847434960,George
5,531,4.0,847435258,George
5,534,3.0,847435311,George
5,588,4.0,847434801,George
5,589,3.0,847435258,George
5,590,5.0,847434747,George
5,592,3.0,847434747,George
5,594,5.0,847435238,George
5,595,5.0,847434832,George
5,596,5.0,847435292,George
5,597,3.0,847434962,George
5,608,3.0,847435258,George
6,2,4.0,845553522,Frank
6,3,5.0,845554296,Frank
6,4,3.0,845554349,Frank
6,5,5.0,845553938,Frank
6,6,4.0,845553757,Frank
6,7,4.0,845554264,Frank
6,8,3.0,845555281,Frank
6,10,3.0,845553253,Frank
6,11,4.0,845553489,Frank
6,13,3.0,845555588,Frank
6,15,4.0,845554505,Frank
6,16,4.0,845553819,Frank
6,17,4.0,845553559,Frank
6,19,2.0,845553382,Frank
6,21,2.0,845553382,Frank
6,22,5.0,845553875,Frank
6,24,4.0,845554397,Frank
6,25,3.0,845553695,Frank
6,26,4.0,845555362,Frank
6,27,3.0,845555402,Frank
6,31,3.0,845553819,Frank
6,32,4.0,845553426,Frank
6,34,4.0,845553354,Frank
6,36,5.0,845553726,Frank
6,41,4.0,845554962,Frank
6,43,4.0,845555607,Frank
6,45,3.0,845553907,Frank
6,46,4.0,845554551,Frank
6,47,4.0,845553317,Frank
6,50,1.0,845553381,Frank
6,54,4.0,845555402,Frank
6,60,4.0,845554263,Frank
6,61,4.0,845555454,Frank
6,62,4.0,845553660,Frank
6,65,3.0,845555070,Frank
6,66,3.0,845555151,Frank
6,76,4.0,845555317,Frank
6,79,3.0,845554907,Frank
6,86,5.0,845556131,Frank
6,87,3.0,845555300,Frank
6,88,2.0,845555694,Frank
6,89,4.0,845555124,Frank
6,92,4.0,845555454,Frank
6,93,4.0,845554584,Frank
6,95,4.0,845553559,Frank
6,100,3.0,845555151,Frank
6,102,1.0,845555436,Frank
6,104,4.0,845554349,Frank
6,105,3.0,845553757,Frank
6,110,5.0,845553283,Frank
6,112,4.0,845553994,Frank
6,113,3.0,845556257,Frank
6,126,3.0,845555342,Frank
6,135,3.0,845554987,Frank
6,140,3.0,845555024,Frank
6,141,4.0,845553586,Frank
6,145,4.0,845553966,Frank
6,146,4.0,845555607,Frank
6,150,4.0,845553110,Frank
6,151,4.0,845553586,Frank
6,153,3.0,845553146,Frank
6,158,4.0,845553660,Frank
6,159,3.0,845555006,Frank
6,160,5.0,845553457,Frank
6,161,3.0,845553253,Frank
6,163,3.0,845553907,Frank
6,165,3.0,845553146,Frank
6,168,5.0,845553695,Frank
6,170,3.0,845554263,Frank
6,171,3.0,845555402,Frank
6,174,3.0,845554479,Frank
6,177,3.0,845554931,Frank
6,179,1.0,845555362,Frank
6,180,2.0,845555006,Frank
6,181,3.0,845553938,Frank
6,185,3.0,845553283,Frank
6,186,3.0,845553619,Frank
6,189,3.0,845556241,Frank
6,191,2.0,845554931,Frank
6,195,4.0,845554455,Frank
6,196,3.0,845553586,Frank
6,201,3.0,845556290,Frank
6,204,3.0,845553619,Frank
6,205,3.0,845555477,Frank
6,207,4.0,845554024,Frank
6,208,3.0,845553253,Frank
6,209,3.0,845556106,Frank
6,210,4.0,845556310,Frank
6,212,4.0,845556181,Frank
6,216,4.0,845554099,Frank
6,217,3.0,845555382,Frank
6,218,2.0,845553994,Frank
6,219,3.0,845556131,Frank
6,222,4.0,845554024,Frank
6,224,3.0,845553794,Frank
6,225,4.0,845553381,Frank
6,230,5.0,845553966,Frank
6,231,3.0,845553174,Frank
6,234,2.0,845554176,Frank
6,236,4.0,845553559,Frank
6,237,4.0,845553875,Frank
6,239,3.0,845554987,Frank
6,240,3.0,845555571,Frank
6,243,3.0,845555588,Frank
6,248,5.0,845554263,Frank
6,250,4.0,845555588,Frank
6,251,3.0,845556257,Frank
6,252,4.0,845553619,Frank
6,253,3.0,845553283,Frank
6,254,3.0,845555655,Frank
6,256,3.0,845553726,Frank
6,257,5.0,845554176,Frank
6,258,3.0,845555172,Frank
6,261,4.0,845553695,Frank
6,262,5.0,845554551,Frank
6,265,3.0,845553726,Frank
6,266,3.0,845553457,Frank
6,267,3.0,845554376,Frank
6,270,3.0,845555172,Frank
6,271,4.0,845555249,Frank
6,273,3.0,845553875,Frank
6,274,4.0,845555151,Frank
6,276,4.0,845553907,Frank
6,277,5.0,845553844,Frank
6,279,3.0,845555436,Frank
6,281,4.0,845554320,Frank
6,282,3.0,845553522,Frank
6,288,2.0,845553283,Frank
6,289,3.0,845554455,Frank
6,291,3.0,845555571,Frank
6,292,4.0,845553253,Frank
6,293,3.0,845553660,Frank
6,296,2.0,845553110,Frank
6,302,3.0,845555436,Frank
6,303,3.0,845554099,Frank
6,304,4.0,845555546,Frank
6,310,3.0,845556119,Frank
6,312,1.0,845555151,Frank
6,313,3.0,845555546,Frank
6,314,5.0,845554603,Frank
6,315,4.0,845553522,Frank
6,316,5.0,845553174,Frank
6,317,4.0,845553457,Frank
6,318,5.0,845553200,Frank
6,327,1.0,845554062,Frank
6,329,4.0,845553200,Frank
6,330,3.0,845555071,Frank
6,332,3.0,845555046,Frank
6,333,5.0,845553757,Frank
6,336,3.0,845556223,Frank
6,337,5.0,845553586,Frank
6,339,4.0,845553253,Frank
6,340,4.0,845555265,Frank
6,342,3.0,845553938,Frank
6,343,3.0,845555172,Frank
6,344,3.0,845553146,Frank
6,347,3.0,845555300,Frank
6,348,3.0,845553938,Frank
6,349,5.0,845553146,Frank
6,350,5.0,845553489,Frank
6,351,4.0,845554455,Frank
6,352,3.0,845555382,Frank
6,353,4.0,845553726,Frank
6,354,4.0,845555402,Frank
6,355,4.0,845553819,Frank
6,356,5.0,845553200,Frank
6,357,3.0,845553457,Frank
6,358,3.0,845555265,Frank
6,359,3.0,845556412,Frank
6,360,3.0,845555094,Frank
6,361,4.0,845554376,Frank
6,362,3.0,845553994,Frank
6,364,5.0,845553317,Frank
6,366,3.0,845554962,Frank
6,367,4.0,845553317,Frank
6,368,5.0,845553726,Frank
6,370,4.0,845553794,Frank
6,371,3.0,845554141,Frank
6,374,3.0,845554296,Frank
6,377,5.0,845553317,Frank
6,378,3.0,845554987,Frank
6,380,4.0,845553110,Frank
6,381,3.0,845553994,Frank
6,382,3.0,845554397,Frank
6,383,3.0,845554320,Frank
6,405,3.0,845554603,Frank
6,410,3.0,845553354,Frank
6,412,3.0,845554505,Frank
6,415,4.0,845554420,Frank
6,416,3.0,845554962,Frank
6,419,3.0,845554224,Frank
6,426,3.0,845554551,Frank
6,432,5.0,845553489,Frank
6,434,4.0,845553200,Frank
6,435,3.0,845553489,Frank
6,437,3.0,845554505,Frank
6,440,4.0,845553457,Frank
6,445,3.0,845555124,Frank
6,450,4.0,845555024,Frank
6,454,4.0,845553283,Frank
6,455,3.0,845554062,Frank
6,457,5.0,845553174,Frank
6,458,3.0,845555546,Frank
6,460,3.0,845555281,Frank
6,466,2.0,845553844,Frank
6,468,4.0,845553907,Frank
6,469,4.0,845555477,Frank
6,472,3.0,845555632,Frank
6,474,4.0,845553522,Frank
6,475,4.0,845554099,Frank
6,477,4.0,845554141,Frank
6,480,5.0,845553200,Frank
6,485,3.0,845553794,Frank
6,489,3.0,845554505,Frank
6,490,3.0,845554584,Frank
6,491,4.0,845554141,Frank
6,493,3.0,845555172,Frank
6,494,3.0,845554176,Frank
6,497,3.0,845553819,Frank
6,500,5.0,845553354,Frank
6,502,3.0,845554455,Frank
6,505,3.0,845555317,Frank
6,508,4.0,845553586,Frank
6,509,3.0,845553522,Frank
6,510,3.0,845555546,Frank
6,515,4.0,845553794,Frank
6,516,4.0,845554908,Frank
6,520,3.0,845553844,Frank
6,524,3.0,845554479,Frank
6,527,3.0,845553426,Frank
6,531,3.0,845554296,Frank
6,532,3.0,845554224,Frank
6,536,3.0,845556181,Frank
6,537,3.0,845554551,Frank
6,539,3.0,845553426,Frank
6,540,3.0,845554099,Frank
6,542,4.0,845554524,Frank
6,543,3.0,845554099,Frank
6,546,2.0,845554349,Frank
6,548,3.0,845554908,Frank
6,552,3.0,845553875,Frank
6,553,5.0,845553559,Frank
6,569,4.0,845555342,Frank
6,575,3.0,845555070,Frank
6,587,5.0,845553381,Frank
6,588,5.0,845553146,Frank
6,589,3.0,845553317,Frank
6,590,5.0,845553109,Frank
6,592,3.0,845553109,Frank
6,593,4.0,845553174,Frank
6,594,4.0,845553819,Frank
6,595,5.0,845553174,Frank
6,596,3.0,845554141,Frank
6,597,4.0,845553354,Frank
6,606,3.0,845555024,Frank
6,608,3.0,845553844,Frank
6,609,4.0,845555342,Frank
6,616,5.0,845554062,Frank
6,628,3.0,845555300,Frank
6,631,4.0,845555265,Frank
6,637,4.0,845555046,Frank
6,640,1.0,845555362,Frank
6,647,4.0,845555151,Frank
6,662,3.0,845556147,Frank
6,667,3.0,845555342,Frank
6,694,3.0,845555694,Frank
6,697,3.0,845556378,Frank
6,700,4.0,845556147,Frank
6,704,3.0,845555571,Frank
6,708,4.0,845554376,Frank
6,709,5.0,845555249,Frank
6,710,3.0,845556223,Frank
6,711,4.0,845555317,Frank
6,719,2.0,845555694,Frank
6,736,5.0,845553619,Frank
6,747,3.0,845555046,Frank
6,762,1.0,845555006,Frank
6,765,3.0,845555632,Frank
6,775,3.0,845556462,Frank
6,780,5.0,845556915,Frank
6,783,5.0,845554584,Frank
6,795,3.0,845556506,Frank
6,799,3.0,845555656,Frank
6,801,3.0,845556194,Frank
6,802,4.0,845554584,Frank
6,818,3.0,845555514,Frank
6,830,5.0,845556222,Frank
6,835,4.0,845556194,Frank
6,837,3.0,845556241,Frank
6,838,4.0,845555514,Frank
6,839,3.0,845556120,Frank
6,842,3.0,845555675,Frank
6,848,4.0,845556340,Frank
6,852,4.0,845555694,Frank
6,867,3.0,845556412,Frank
6,880,3.0,845556181,Frank
6,881,3.0,845556340,Frank
6,888,3.0,845556448,Frank
6,891,3.0,845556241,Frank
6,979,3.0,845556808,Frank
6,981,3.0,845556567,Frank
6,986,4.0,845556475,Frank
6,991,4.0,845556808,Frank
6,996,4.0,845556323,Frank
6,999,2.0,845556412,Frank
6,1004,4.0,845556506,Frank
6,1006,4.0,845556694,Frank
6,1042,3.0,845556462,Frank
6,1049,5.0,845556694,Frank
6,1061,4.0,845556860,Frank
6,1064,4.0,845556579,Frank
6,1073,3.0,845555571,Frank
6,1082,4.0,845556278,Frank
6,1084,3.0,845555454,Frank
7,1,4.5,1106635946,Joseph
7,50,4.5,1106635993,Joseph
7,58,3.0,1106635520,Joseph
7,150,4.5,1106635925,Joseph
7,165,4.0,1106635987,Joseph
7,260,5.0,1106635933,Joseph
7,356,5.0,1106635915,Joseph
7,380,3.0,1106635937,Joseph
7,466,5.0,1106635532,Joseph
7,480,5.0,1106635917,Joseph
